1;897;763
2;795;765
3;1167;577
4;1170;541
5;854;859
6;1149;885
7;1265;889
8;1312;892
9;1151;833
10;1144;932
11;987;910
12;1141;1005
13;363;608
14;255;443
15;992;506
16;957;585
17;998;531
18;867;716
19;920;657
20;994;439
21;1178;442
22;1431;443
23;1416;647
24;1734;746
25;1580;730
26;1512;750
27;1499;782
28;1501;808
29;1638;689
30;1437;705
31;1407;771
32;1375;809
33;1671;633
34;1502;670
35;1495;664
36;1437;317
37;1441;227
38;1437;123
39;377;390
40;1023;356
41;1182;356
42;1747;445
43;0;362
44;191;376
45;226;440
46;1543;312
47;890;992
48;805;968
49;937;904
50;1614;919
51;1521;910
52;1535;345
53;324;878
54;652;865
55;1510;867
56;1645;895
57;1528;875
58;1276;803
59;1446;128
60;470;398
61;1430;622
62;1450;516
63;1471;505
64;1522;480
65;1531;470
66;1480;657
67;1427;523
68;1431;568
69;1439;533
70;1442;524
71;1263;542
72;1607;544
73;1569;541
74;1438;538
75;1427;538
76;1294;538
77;1298;546
78;1427;546
79;1437;546
80;1428;497
81;1439;303
82;1178;410
83;1269;774
84;1287;775
85;1378;774
86;1406;781
87;1453;837
88;1535;405
89;1017;761
90;1282;731
91;1037;758
92;1289;757
93;1275;767
94;1325;702
95;1389;742
96;665;596
97;516;602
98;1318;740
99;1156;744
100;1694;542
101;1452;507
102;1022;531
103;1190;538
104;1435;504
105;1282;542
106;982;538
107;1262;540
108;1242;542
109;1437;638
110;993;527
111;1696;548
112;1152;531
113;1151;539
114;1677;540
115;1164;527
116;1140;532
117;1672;546
118;1176;537
119;1267;544
120;1031;537
121;1640;545
122;1617;547
123;1009;535
124;1241;538
125;1076;531
126;1168;533
127;1515;748
128;1432;414
129;1520;812
130;1480;813
131;1503;812
132;851;866
133;1038;866
134;888;860
135;1131;881
136;1014;885
137;1019;865
138;1026;869
139;1041;870
140;1274;795
141;1390;734
142;1446;714
143;1317;710
144;1453;645
145;836;890
146;1491;854
147;1468;842
148;1551;813
149;1373;806
150;1282;800
151;1385;784
152;1389;783
153;1290;778
154;1389;778
155;1283;778
156;1301;770
157;1236;769
158;1246;763
159;1322;730
160;1440;710
161;996;459
162;994;453
163;1012;450
164;1168;453
165;1043;448
166;1008;444
167;965;435
168;995;424
169;1534;444
170;412;393
171;1536;327
172;1522;491
173;1647;482
174;1639;494
175;1587;491
176;1587;478
177;1506;488
178;1398;897
179;1810;754
180;1675;872
181;1620;870
182;1462;844
183;1646;867
184;1673;830
185;1165;498
186;1492;663
187;1403;723
188;1380;785
189;1290;780
190;1280;963
191;1235;961
192;1290;941
193;1244;939
194;1363;820
195;1328;864
196;1277;815
197;1273;860
198;1149;871
199;1138;873
200;1133;874
201;1141;872
202;1147;869
203;1144;870
204;1122;875
205;1149;867
206;1038;864
207;927;905
208;930;905
209;924;907
210;923;907
211;926;906
212;922;909
213;933;905
214;893;900
215;897;900
216;891;901
217;889;901
218;1166;490
219;994;489
220;995;477
221;1090;448
222;993;500
223;1166;481
224;1269;777
225;1403;786
226;1545;881
227;1606;918
228;1544;915
229;1352;832
230;1342;845
231;1719;836
232;1567;868
233;1585;871
234;1552;851
235;1560;866
236;1605;873
237;1251;888
238;1258;761
239;1265;768
240;1263;772
241;1276;777
242;1267;772
243;1265;772
244;1272;771
245;1269;772
246;1267;770
247;1389;780
248;1283;804
249;1289;772
250;1282;802
251;1287;778
252;1385;776
253;1273;777
254;1282;803
255;1271;776
256;1295;771
257;1459;759
258;1440;746
259;1468;749
260;1467;747
261;1441;745
262;1455;760
263;1465;746
264;1441;739
265;1468;751
266;1458;744
267;1463;758
268;1440;747
269;1501;753
270;1446;742
271;1445;743
272;1447;743
273;1446;751
274;1462;745
275;1443;740
276;1449;761
277;1446;741
278;1444;744
279;1443;750
280;1444;740
281;1449;751
282;1441;749
283;1451;743
284;1465;757
285;1454;743
286;1466;755
287;1468;753
288;1381;784
289;1369;808
290;1366;808
291;1398;783
292;1372;807
293;1370;807
294;1402;783
295;1407;776
296;1511;748
297;1504;746
298;1499;798
299;1537;812
300;1498;794
301;1492;796
302;1497;795
303;1499;792
304;1495;796
305;1485;797
306;1502;771
307;1508;747
308;1038;770
309;1038;827
310;1063;754
311;854;864
312;865;861
313;853;862
314;880;860
315;859;862
316;871;860
317;859;848
318;862;840
319;397;873
320;447;396
321;1498;721
322;1127;875
323;674;596
324;1664;870
325;872;521
326;865;533
327;865;535
328;867;535
329;871;535
330;877;533
331;901;498
332;875;535
333;809;704
334;823;665
335;1023;742
336;1041;741
337;1026;761
338;1048;756
339;677;596
340;1320;723
341;1301;728
342;1311;726
343;1307;728
344;1315;725
345;1155;772
346;1318;715
347;1295;716
348;1341;692
349;1327;689
350;1282;552
351;1282;545
352;1380;740
353;1321;736
354;1331;739
355;1376;741
356;1364;742
357;1388;740
358;1342;741
359;1423;641
360;1478;698
361;1475;700
362;1500;689
363;1502;690
364;1474;702
365;1481;702
366;1474;700
367;1509;691
368;1497;716
369;1496;689
370;1489;716
371;1494;689
