1;140;426;
2;426;9;
3;89;1;
4;1;2;
5;1;318;
6;318;317;
7;317;5;
8;5;313;
9;313;132;
10;11;136;
11;136;470;
12;470;137;
13;17;499;
14;499;123;
15;123;501;
16;501;498;
17;498;500;
18;500;120;
19;120;113;
20;113;4;
21;45;14;
22;14;331;
23;331;15;
24;16;339;
25;339;323;
26;323;96;
27;96;97;
28;97;13;
29;20;508;
30;508;167;
31;167;434;
32;434;60;
33;60;320;
34;320;170;
35;170;39;
36;39;44;
37;44;43;
38;21;82;
39;82;41;
40;3;414;
41;414;431;
42;431;23;
43;411;408;
44;408;410;
45;410;409;
46;409;412;
47;412;418;
48;418;33;
49;33;29;
50;29;462;
51;462;417;
52;417;478;
53;478;25;
54;25;127;
55;127;26;
56;26;451;
57;451;479;
58;479;306;
59;306;27;
60;27;303;
61;303;298;
62;298;28;
63;28;450;
64;450;449;
65;449;131;
66;66;378;
67;378;379;
68;379;380;
69;380;423;
70;423;23;
71;23;390;
72;390;348;
73;348;94;
74;94;383;
75;383;143;
76;143;346;
77;346;340;
78;47;439;
79;439;212;
80;212;210;
81;210;209;
82;209;211;
83;211;207;
84;207;208;
85;208;213;
86;213;49;
87;48;440;
88;440;217;
89;217;216;
90;216;214;
91;214;215;
92;135;139;
93;7;237;
94;237;6;
95;6;135;
96;55;446;
97;446;57;
98;57;226;
99;226;489;
100;489;56;
101;4;497;
102;497;108;
103;108;119;
104;119;351;
105;351;494;
106;494;77;
107;77;78;
108;4;3;
109;3;99;
110;99;345;
111;345;9;
112;9;205;
113;205;198;
114;198;6;
115;6;10;
116;10;438;
117;438;437;
118;437;12;
119;513;126;
120;126;524;
121;524;115;
122;169;88;
123;88;52;
124;52;171;
125;171;46;
126;38;59;
127;59;37;
128;37;81;
129;81;36;
130;36;128;
131;128;22;
132;40;512;
133;512;168;
134;168;20;
135;169;42;
136;187;421;
137;421;30;
138;30;384;
139;384;376;
140;376;34;
141;34;35;
142;35;186;
143;186;66;
144;66;144;
145;144;393;
146;393;109;
147;109;395;
148;395;61;
149;105;107;
150;107;124;
151;79;399;
152;399;122;
153;122;403;
154;403;111;
155;80;104;
156;104;101;
157;101;63;
158;20;162;
159;162;161;
160;155;84;
161;340;344;
162;344;342;
163;342;343;
164;343;341;
165;341;90;
166;90;99;
167;99;310;
168;133;206;
169;206;492;
170;492;309;
171;309;308;
172;32;225;
173;225;86;
174;86;295;
175;295;31;
176;31;430;
177;430;95;
178;95;357;
179;357;141;
180;141;382;
181;382;187;
182;340;159;
183;159;422;
184;422;353;
185;353;98;
186;98;92;
187;92;420;
188;420;93;
189;93;244;
190;244;83;
191;83;224;
192;224;140;
193;140;58;
194;68;391;
195;391;79;
196;79;74;
197;105;72;
198;17;102;
199;102;125;
200;125;116;
201;116;522;
202;522;112;
203;112;523;
204;523;514;
205;514;515;
206;515;115;
207;115;185;
208;185;218;
209;218;223;
210;223;164;
211;164;519;
212;519;516;
213;516;520;
214;520;221;
215;221;165;
216;165;521;
217;521;507;
218;507;163;
219;163;506;
220;506;505;
221;505;504;
222;504;161;
223;161;220;
224;220;219;
225;219;222;
226;222;15;
227;15;503;
228;503;110;
229;110;502;
230;502;17;
231;58;248;
232;248;427;
233;427;425;
234;425;290;
235;290;32;
236;131;129;
237;129;299;
238;299;148;
239;148;448;
240;448;184;
