1;465;325
2;345;330
3;414;572
4;760;638
5;895;648
6;950;655
7;762;506
8;754;758
9;570;700
10;749;942
11;429;205
12;491;57
13;321;450
14;220;538
15;1072;31
16;1602;175
17;1500;146
18;1444;283
19;1264;243
20;1184;294
21;1169;374
22;1172;441
23;1751;353
24;1816;170
25;1867;31
26;1331;137
27;1097;179
28;1061;348
29;1024;443
30;1102;150
31;1161;49
32;945;538
33;1172;89
34;1164;75
35;1666;580
36;1589;781
37;491;936
38;2;745
39;114;759
40;127;757
41;456;910
42;356;849
43;511;686
44;1304;724
45;1195;701
46;278;755
47;177;587
48;1182;592
49;1340;664
50;1203;613
51;907;430
52;258;106
53;348;300
54;281;146
55;289;628
56;320;549
57;1241;86
58;1405;248
59;1147;57
60;1614;35
61;1565;126
62;1533;69
63;900;354
64;921;356
65;1027;355
66;1060;373
67;1115;516
68;1388;742
69;1468;613
70;1384;587
71;538;791
72;605;322
73;915;244
74;628;314
75;923;312
76;906;337
77;965;170
78;1041;272
79;958;268
80;767;277
81;1097;8
82;1188;288
83;1171;746
84;1661;323
85;1194;451
86;1658;330
87;1147;455
88;1174;452
89;1548;548
90;410;589
91;629;588
92;453;575
93;738;626
94;601;637
95;607;587
96;615;597
97;632;599
98;147;702
99;213;506
100;140;503
101;956;483
102;1552;931
103;905;409
104;1042;253
105;1107;201
106;956;191
107;1116;26
108;541;937
109;1050;901
110;287;761
111;306;756
112;142;753
113;264;750
114;323;746
115;375;680
116;393;651
117;160;592
118;1160;559
119;1133;528
120;258;515
121;223;528
122;224;520
123;1230;455
124;1021;435
125;915;422
126;1035;379
127;1041;379
128;924;366
129;1040;364
130;917;364
131;937;345
132;861;341
133;872;328
134;962;243
135;1391;738
136;1100;191
137;102;35
138;211;27
139;98;13
140;207;5
141;41;3
142;33;1
143;333;633
144;211;610
145;890;865
146;88;755
147;148;584
148;13;740
149;8;740
150;266;741
151;385;942
152;447;941
153;455;917
154;451;937
155;453;932
156;1051;668
157;1345;220
158;1274;153
159;1639;795
160;1581;779
161;922;932
162;1533;303
163;1172;826
164;1375;604
165;1159;831
166;1310;600
167;1126;532
168;1238;819
169;1342;592
170;1000;929
171;1373;497
172;1383;790
173;1374;804
174;1385;796
