1;103;618;
2;618;7;
3;72;1;
4;1;2;
5;1;397;
6;397;396;
7;396;3;
8;3;386;
9;386;90;
10;9;94;
11;94;687;
12;687;95;
13;268;98;
14;98;435;
15;624;15;
16;26;679;
17;679;601;
18;601;732;
19;732;19;
20;19;82;
21;82;20;
22;20;668;
23;668;741;
24;741;370;
25;370;21;
26;21;367;
27;367;362;
28;362;22;
29;22;664;
30;664;663;
31;663;88;
32;16;598;
33;598;600;
34;600;599;
35;599;597;
36;597;747;
37;747;728;
38;728;24;
39;24;461;
40;30;31;
41;59;572;
42;572;573;
43;573;574;
44;574;615;
45;615;15;
46;145;32;
47;834;37;
48;37;185;
49;185;184;
50;10;183;
51;183;619;
52;619;209;
53;209;688;
54;15;584;
55;584;544;
56;544;77;
57;77;577;
58;577;106;
59;106;542;
60;542;536;
61;607;459;
62;459;802;
63;802;23;
64;23;824;
65;824;755;
66;755;86;
67;41;640;
68;640;239;
69;239;237;
70;237;236;
71;236;238;
72;238;234;
73;234;235;
74;235;240;
75;240;43;
76;42;641;
77;641;244;
78;244;243;
79;243;241;
80;241;242;
81;116;817;
82;817;115;
83;115;818;
84;818;114;
85;114;265;
86;265;111;
87;111;403;
88;403;110;
89;93;97;
90;5;301;
91;301;4;
92;4;93;
93;48;657;
94;657;50;
95;50;285;
96;285;809;
97;809;49;
98;2;53;
99;53;477;
100;477;497;
101;55;395;
102;395;456;
103;456;457;
104;457;392;
105;392;56;
106;56;393;
107;393;13;
108;80;541;
109;541;7;
110;7;232;
111;232;225;
112;225;4;
113;4;8;
114;8;638;
115;638;637;
116;637;10;
117;40;39;
118;14;120;
119;120;399;
120;399;402;
121;402;13;
122;13;401;
123;401;400;
124;400;398;
125;398;2;
126;187;613;
127;613;27;
128;27;578;
129;578;570;
130;570;33;
131;33;34;
132;34;186;
133;186;59;
134;59;107;
135;107;587;
136;587;81;
137;17;605;
138;605;16;
139;60;753;
140;753;602;
141;602;61;
142;130;64;
143;68;135;
144;135;765;
145;765;766;
146;766;734;
147;734;278;
148;278;446;
149;9;71;
150;71;108;
151;108;634;
152;536;540;
153;540;538;
154;538;539;
155;539;537;
156;537;73;
157;73;80;
158;80;383;
159;91;233;
160;233;816;
161;816;382;
162;382;381;
163;29;277;
164;277;66;
165;66;359;
166;359;28;
167;28;623;
168;623;78;
169;78;551;
170;551;104;
171;104;576;
172;576;187;
173;536;134;
174;134;614;
175;614;547;
176;547;79;
177;79;75;
178;75;612;
179;612;76;
180;76;308;
181;308;63;
182;63;276;
183;276;103;
184;103;51;
185;86;823;
186;823;806;
187;806;89;
188;51;312;
189;312;620;
190;620;617;
191;617;354;
192;354;29;
193;88;85;
194;85;363;
195;363;123;
196;123;662;
197;662;171;
198;171;661;
199;661;826;
200;826;291;
201;55;643;
202;643;642;
203;642;150;
204;150;440;
205;440;113;
206;95;815;
207;815;92;
208;92;387;
209;387;389;
210;389;385;
211;385;388;
212;388;384;
213;384;90;
214;14;121;
215;121;425;
216;425;122;
217;122;99;
218;99;422;
219;422;426;
220;426;427;
221;427;417;
222;417;100;
223;100;423;
224;423;421;
225;421;418;
226;418;413;
227;413;414;
228;484;490;
229;490;491;
230;491;492;
231;492;481;
232;481;497;
233;497;483;
234;483;496;
235;496;478;
236;478;498;
237;498;480;
238;480;488;
239;488;487;
240;487;494;
241;494;455;
242;455;52;
243;52;610;
244;610;485;
245;485;500;
246;500;493;
247;493;495;
248;495;479;
249;479;54;
250;54;484;
251;477;772;
252;772;11;
253;11;501;
254;486;836;
255;836;12;
256;182;810;
257;810;36;
258;829;159;
259;159;764;
260;764;831;
261;831;36;
262;36;160;
263;160;830;
264;830;787;
265;787;653;
266;653;68;
267;68;44;
268;182;832;
269;832;176;
270;176;175;
271;175;177;
272;177;775;
273;775;779;
274;779;777;
275;777;778;
276;778;780;
277;780;109;
278;118;119;
279;119;67;
280;63;319;
281;319;317;
282;317;305;
283;305;130;
284;130;315;
285;315;128;
286;128;189;
287;189;125;
288;125;51;
